Date,Open,High,Low,Close,Volume,Amount,Turnover
2026-02-03,21.893198328892225,22.213770723060176,21.685769873167853,22.02519989013672,70798156.0,,
2026-02-04,22.4589135916062,22.6097709716959,21.893197517088893,22.326913833618164,85241027.0,,
2026-02-05,22.49662918711284,22.590913702369864,21.93091310376141,22.232627868652344,62143315.0,,
2026-02-06,21.780054916830004,22.760627866506287,21.553768851520093,22.647485733032227,89685986.0,,
2026-02-09,22.817200394586813,22.8549138390672,22.47777040245456,22.62862777709961,63273650.0,,
2026-02-10,22.779485441714968,23.326343881354944,22.70405675343228,23.232057571411133,78129369.0,,
2026-02-11,23.28863098303108,23.458344186879348,22.96805860071462,23.38291549682617,53342908.0,,
2026-02-12,23.458345375022265,23.94863278438141,23.40177430420757,23.684633255004883,85011300.0,,
2026-02-13,23.326343454273744,23.326343454273744,22.74177158037622,22.85491371154785,70494670.0,,
2026-02-16,23.87320327758789,23.87320327758789,23.87320327758789,23.87320327758789,0.0,,
2026-02-20,24.231491088867188,24.66520561748152,24.21263346631129,24.231491088867188,52117951.0,,
2026-02-23,24.1937760506192,24.5709195131524,24.15606260354682,24.36349105834961,22749224.0,,
2026-02-24,24.250346929224243,24.457777180753585,23.9674897841448,24.11834716796875,80946824.0,,
2026-02-25,24.34463166508324,24.42006035210406,23.81663085593747,24.024059295654297,68302560.0,,
2026-02-26,23.9674889755122,23.9674889755122,23.2132020818411,23.25091552734375,108450477.0,,
2026-02-27,23.19434505584197,23.87320327758789,22.911486114676453,23.87320327758789,71881030.0,,
2026-03-02,25.08006308105658,25.34406259033014,24.288060956512343,25.21206283569336,435928564.0,,
2026-03-03,25.268633838121733,26.51320988665069,25.230920393333346,26.02292251586914,440535736.0,,
2026-03-04,25.872066657266444,25.89092248158556,24.401204458662683,25.53263664245605,259573182.0,,
2026-03-05,25.34406257984512,26.1549223256768,24.721775453440923,25.3252067565918,218901181.0,,
2026-03-06,25.36292033267368,25.62692164156559,24.665204514561253,25.098920822143555,134709441.0,,
2026-03-09,27.11663975049358,27.21092606126013,25.758921551195883,25.92863655090332,455872203.0,,
2026-03-10,24.740634150319977,25.77778000552344,24.608634390000905,25.51377868652344,188168976.0,,
2026-03-11,25.362919579061384,26.777208794975905,25.32520613511843,26.456636428833008,272616125.0,,
2026-03-12,26.946926488786293,27.79549974369224,26.90921304106434,27.43721389770508,259943534.0,,
2026-03-13,27.814356047766008,28.210357121058507,27.26749759401559,28.059499740600582,189076083.0,,
2026-03-16,27.946354708757728,28.323499943455683,26.965781774283613,27.757783889770508,193662844.0,,
2026-03-17,27.512641728570287,27.88978518577019,26.58863980884006,27.154354095458984,222580435.0,,
2026-03-18,26.965781284163576,27.22978078561968,25.966350746447493,26.68292236328125,185444877.0,,
2026-03-19,27.36178491552557,28.04064315262327,27.36178491552557,27.88978576660156,223646829.0,,
2026-03-20,27.22978229144203,28.64407157897949,27.07892491130698,28.64407157897949,256680801.0,,
2026-03-23,28.644071565648385,29.20978764007245,28.11607073542145,28.75721549987793,250405146.0,,
2026-03-24,28.191498391966697,28.64407051557013,27.45606914070155,27.757783889770508,249877481.0,,
2026-03-25,26.871496200561523,27.135497512398345,25.81549275157605,26.871496200561523,291014529.0,,
2026-03-26,27.116639496154622,27.682355557086044,26.5509234352232,27.55035400390625,155365883.0,,
2026-03-27,27.34292501304,27.73892606792195,26.946923958158056,27.39949607849121,113686050.0,,
2026-03-30,27.94635589690069,28.11607090005788,26.909211852472275,27.248640060424805,145669040.0,,
2026-03-31,27.324070241382024,27.493785253796887,26.00406718690036,26.40006828308105,221374233.0,,
2026-04-01,25.75892080377496,26.23035054556692,24.92920524950027,25.419490814208984,309772255.0,,
2026-04-02,25.4572070599852,26.400066580725387,25.34406312621717,25.47606468200684,182899200.0,,
2026-04-08,24.13720362439299,24.98577681699597,24.13720362439299,24.627490997314453,244354420.0,,
2026-04-09,24.948062202060143,25.13663482666016,24.665205063521952,25.13663482666016,120504436.0,,
2026-04-10,25.02349438793785,25.117778908271365,24.70292198339044,25.004636764526367,81811627.0,,
2026-04-13,25.41949162738849,25.608064249482485,24.966919492397064,25.11777687072754,91339538.0,,
2026-04-14,24.85377869389936,25.249779782895207,24.552063921019062,25.08006477355957,82923166.0,,
2026-04-15,24.68406351511009,25.00463590868517,24.15606266619426,24.72177696228028,151248037.0,,
2026-04-16,24.834920724588727,25.43835026193224,24.646348094987943,25.17435073852539,78128787.0,,
2026-04-17,25.17435114977072,25.53263699383088,24.87263457780828,25.438350677490234,79908308.0,,
2026-04-20,25.061206624656503,25.43835008284103,24.74063423560919,24.816062927246094,173991991.0,,
2026-04-21,24.98577845744401,25.13663584388415,24.872634518432942,25.08006477355957,75901738.0,,
2026-04-22,25.117776738867992,25.43834911572781,25.004634604894992,25.34406280517578,66284987.0,,
2026-04-23,25.45720732990084,26.17378078906444,25.212063636105785,26.07949447631836,110717209.0,,
2026-04-24,26.13606540838072,26.569781725407072,26.13606540838072,26.3057804107666,88350394.0,,
2026-04-27,26.55092293706776,26.890352926930493,26.1172084374536,26.814924240112305,85692084.0,,
2026-04-28,26.62635225038261,27.474925446643944,26.58863880526702,27.324068069458008,107252832.0,,
2026-04-29,27.24863979095236,27.94635562052825,27.24863979095236,27.70121192932129,130512559.0,,
2026-04-30,27.908642174845085,28.097212999984567,27.41835479243116,27.70121192932129,97951658.0,,
2026-05-04,27.342927878698497,27.550356339333497,26.81492701630635,26.9846420288086,29362424.0,,
2026-05-05,27.06006972048776,27.39949793454982,26.83378184663056,26.928068161010746,11021863.0,,
2026-05-06,26.49435335629111,26.758352875768463,25.79663751453233,26.437782287597656,120976147.0,,
2026-05-07,25.721208664714144,25.98520818256188,24.72177626658196,24.91034889221192,187829060.0,,
2026-05-08,25.098921853810893,25.26863506111539,24.74063421999038,24.92920684814453,88169104.0,,
2026-05-11,25.212064537104222,25.34406430064887,24.81606344810837,25.08006477355957,62998805.0,,
2026-05-12,25.13663502249585,25.645780033865464,24.89149132795069,25.381778717041016,64783218.0,,
2026-05-13,25.476064264587865,25.66463508662913,24.83491951325164,25.098920822143555,72558965.0,,
2026-05-14,25.098922543099327,25.13663599074876,24.646348582772763,24.853778839111328,65055796.0,,
2026-05-15,24.966919960556165,25.15549258618612,24.74063388881732,24.91034889221192,60215861.0,,
2026-05-18,25.362922465339,25.645781419728035,25.08006530931189,25.23092269897461,104347672.0,,
2026-05-19,25.268635042598486,25.98520851135254,25.098921835418352,25.98520851135254,108035077.0,,
2026-05-20,26.022923617154976,26.66406839094679,25.85320861252045,26.21149444580078,108804530.0,,
2026-05-21,25.645780106033627,25.966352492236183,25.09892164692841,25.74006462097168,128944544.0,,
2026-05-22,25.74006304059408,26.17377933579976,25.306348543750133,25.8720645904541,63188742.0,,
2026-05-26,25.00463526326455,25.7400645485382,24.872633705671404,25.381778717041016,176480205.0,,
2026-05-27,25.1743505612928,25.268635077067525,24.438919469061567,24.816062927246094,150368903.0,,
2026-05-28,24.70292024600145,24.75949131389524,24.420061309808904,24.66520500183105,83248483.0,,
2026-05-29,24.51434748843724,24.94806200386515,24.51434748843724,24.891490936279297,85073696.0,,
2026-06-01,24.74063440978833,25.532636576732628,24.74063440978833,25.17435073852539,85992482.0,,
2026-06-02,25.55149289480076,25.834350026398425,25.45720658481428,25.7966365814209,95119288.0,,
2026-06-03,25.79663692770724,26.041780617618112,25.381778237214835,25.70235061645508,77362920.0,,
2026-06-04,25.740064196862527,25.740064196862527,25.174349923107865,25.47606468200684,58134257.0,,
2026-06-05,25.43834971188269,25.645779959630698,25.02349281311035,25.02349281311035,74271346.0,,
2026-06-08,24.948062602015927,25.72120893658124,24.87263391063905,25.51377868652344,81041375.0,,
2026-06-09,25.13663549326048,25.4949231298296,24.96692048629215,25.17435073852539,80163810.0,,
2026-06-10,25.004635300821004,25.13663506025057,23.760061002308426,24.099489212036133,149937593.0,,
2026-06-11,24.725826418954863,24.91854598939548,23.53096986078916,23.82004737854004,138730609.0,,
2026-06-12,23.608056274744538,24.07058101780441,23.338249255671304,24.01276588439941,87623138.0,,
2026-06-15,23.28043461494665,23.954951257949457,23.145532021510085,23.318979263305664,162984344.0,,
2026-06-16,23.203347062884344,23.37679430398284,22.39392782969804,22.72154998779297,114726492.0,,
2026-06-17,22.393926884995835,22.60591692744551,21.79649956631497,22.00848960876465,161471341.0,,
2026-06-18,21.96994473324228,22.047032187685204,21.160525542636627,21.565235137939453,135613995.0,,
2026-06-22,21.68086789342973,22.047032853616173,21.160526181790647,21.39179039001465,103528687.0,,
2026-06-23,21.680867559718088,21.815770147514048,20.73654576932652,21.10271072387696,76882301.0,,
2026-06-24,21.102710777313227,21.19907055651574,20.890720733395643,21.025623321533203,42066412.0,,
2026-06-25,20.717274835554093,20.87144975706495,20.23547774635516,20.44746780395508,145439996.0,,
2026-06-26,20.717274159321946,20.717274159321946,20.062029845333605,20.100574493408203,79967735.0,,
2026-06-29,20.31256484985352,20.54382722805236,19.96567036360025,20.31256484985352,84288812.0,,
2026-06-30,20.35110903457204,20.35110903457204,19.42605770495469,19.58023262023925,93656662.0,,
2026-07-02,19.31042738312357,19.657320022583008,19.19479527803046,19.657320022583008,83097836.0,,
2026-07-03,19.85003957719402,20.5245543699203,19.811494929541684,20.408924102783203,67465854.0,,
2026-07-06,20.33183628121463,20.46673886976159,19.96566948671586,20.27402114868164,72475046.0,,
2026-07-07,20.37037951028619,20.486011615646333,20.02348687002569,20.331836700439453,43738516.0,,
2026-07-08,20.813634284338058,21.468878609116352,20.75581914918409,20.98708152770996,82081421.0,,
2026-07-09,21.276158491205454,21.584508321266263,20.890721203629443,21.006351470947266,61346565.0,,
2026-07-10,20.967808189175667,21.160525909670767,20.486011131073035,21.025623321533203,50938816.0,,
2026-07-13,21.391790807542986,21.52669340004842,21.14125610866863,21.44960594177246,51143717.0,,
2026-07-14,21.969945907592773,22.201210121193107,21.68086839745734,21.969945907592773,87387288.0,,
2026-07-15,21.931402570752567,22.259024721259404,21.545965287188626,22.06630516052246,89396295.0,,
2026-07-16,21.98921817563886,22.239752874808705,21.969945851569644,22.047033309936523,54298555.0,,
2026-07-17,22.066305746939683,22.16266552986894,21.54596585977769,21.892858505249023,60100336.0,,
2026-07-20,22.355384801364785,23.396066399895663,22.355384801364785,23.02989959716797,135890783.0,,
2026-07-21,22.93354009605692,22.972084744356604,22.220480643702608,22.64446258544922,68783946.0,,
2026-07-22,22.933540654815094,23.241892334995377,22.68300778640304,23.222620010375977,79541529.0,,
2026-07-23,23.2611617495286,23.43460898728842,23.04917170221656,23.33824920654297,62811921.0,,
2026-07-24,23.55024203628398,23.74295976759418,22.58664786600292,22.70227813720703,97623407.0,,
2026-07-27,21.950675213556327,22.52883022835325,21.93140288962044,22.35538482666016,96872154.0,,
2026-07-28,22.04703278273433,22.35538444673833,21.75795528024864,22.14339256286621,103115194.0,,
2026-07-29,22.259025292002296,22.817909826977832,22.162665509163062,22.64446258544922,80383898.0,,
2026-07-30,22.933540597506298,23.51169746927328,22.85645313713137,23.299707412719727,92366391.0,,
2026-07-31,23.01062732879605,23.24189154050332,22.79863727895935,22.95281219482422,50777375.0,,
2026-08-03,22.50955982588912,22.99135689861509,22.50955982588912,22.87572479248047,54447012.0,,
2026-08-04,22.74082231189502,22.95281236328763,22.50955993640036,22.72154998779297,48769813.0,,
2026-08-05,22.35538492470528,22.45174286898738,21.912130661785664,22.12412071228028,112853000.0,,
2026-08-06,21.854316237365428,22.12412143077337,21.700141316015163,21.87358856201172,70718846.0,,
2026-08-07,22.1048505413349,22.50956016198393,22.06630589274452,22.41320037841797,68081143.0,,
2026-08-10,22.663735442226105,22.85645317452369,22.413200736120217,22.54810333251953,40294974.0,,
2026-08-11,22.991356103205405,23.56951110014673,22.89499632441188,23.357521057128903,79197736.0,,
2026-08-12,23.29970703999816,23.29970703999816,22.93354023064224,23.08771514892578,31708759.0,,
2026-08-13,22.779364016978928,23.22261826027036,22.56737397587166,22.991355895996094,44862368.0,,
2026-08-14,22.76009446894812,23.087714786728483,22.58664722912265,22.95281219482422,30333866.0,,
2026-08-17,22.97208399159058,23.415336405052223,22.97208399159058,23.049171447753903,38850073.0,,
2026-08-18,23.280434915908533,23.76223199916477,23.20334745610393,23.530969619750977,74838852.0,,
2026-08-19,23.70441584084308,23.89713356308298,23.299706234856373,23.56951141357422,43129372.0,,
2026-08-20,23.51169712475728,23.89713442098412,23.318979395598863,23.762231826782227,52849248.0,,
2026-08-21,23.820045696467968,24.2632999420166,23.800775211112736,24.2632999420166,69928959.0,,
2026-08-24,24.0320378851319,24.57165007811494,23.954950428991467,24.47529029846192,59516954.0,,
2026-08-25,24.475291488259803,24.61019592149601,24.14766932425904,24.205486297607425,42255503.0,,
2026-08-26,23.723688379464484,24.2247559321577,23.4731536841629,24.01276588439941,81532492.0,,
2026-08-27,23.8971346201461,24.378931703922515,23.8585918091572,24.205486297607425,62542266.0,,
2026-08-28,24.089853962625416,24.629466176773423,23.993494179192915,24.513835906982425,48704241.0,,
2026-08-31,24.47529082726717,24.725825524614034,24.378931045532227,24.378931045532227,42894143.0,,
2026-09-01,24.5331,24.668,24.0899,24.1477,46433741.0,1170863397.0,
2026-09-02,24.6295,24.7258,24.0128,24.1091,48390062.0,1216228993.0,
2026-09-03,24.244,24.3597,23.7622,23.8393,36210406.0,901767910.0,
2026-09-04,24.0706,24.3018,23.8971,24.1477,57971398.0,1450448120.0,
2026-09-07,24.1477,24.2055,23.743,23.9742,56129163.0,1393933024.0,
2026-09-08,23.9742,25.0534,23.9357,24.9185,107258270.0,2749369013.0,
2026-09-09,25.0534,25.0534,24.7451,24.88,79570411.0,2058559170.0,
