Date,Open,High,Low,Close,Volume,Amount,Turnover
2026-02-03,36.087506,37.3565172,35.66119755,37.0392644,100369777,3705251618.73,2.0176
2026-02-04,36.7814965,37.2573757,35.93879375,36.6426984,70099080,2586982143.07,1.4091
2026-02-05,36.19656165,36.19656165,34.82840895,35.1357476,69887529,2487916252.29,1.4048
2026-02-06,34.699525,35.76033905,34.29304485,34.897808,56324735,1998712019.89,1.1322
2026-02-09,35.69094,35.7504249,34.8581514,35.0564344,61858117,2194383479.04,1.2434
2026-02-10,34.9176363,35.294374,34.6796967,34.7986665,47805397,1682336881.23,0.961
2026-02-11,34.64995425,34.9176363,34.104676,34.19390335,56167469,1950305672.81,1.129
2026-02-12,34.19390335,34.68961085,34.104676,34.47149955,49088135,1703770620.85,0.9879
2026-02-13,34.2434741,34.5408986,33.9857062,33.99562035,42816218,1477984727.45,0.8616
2026-02-24,34.43184295,34.5408986,33.7675949,34.0451911,48726823,1678066657.81,0.9806
2026-02-25,33.99562035,34.6400401,33.63871095,34.3822722,66117931,2274865034.67,1.3306
2026-02-26,34.6796967,35.60171265,34.5805552,35.22497495,99125783,3522736806.57,1.9948
2026-02-27,34.9771212,35.1159193,34.2831307,34.86806555,59977683,2097023229.24,1.207
2026-03-02,33.83699395,34.501242,33.32145815,33.65853925,90330201,3077006839.77,1.8178
2026-03-03,33.63871095,33.9262213,32.1020177,32.23090165,78944457,2605366195.36,1.5887
2026-03-04,31.79467905,32.46884125,31.3881989,31.7847649,61058793,1962578877.23,1.2287
2026-03-05,32.4192705,32.66712425,31.87399225,32.11193185,47569547,1549319305.31,0.9573
2026-03-06,31.9433913,32.3003007,31.67570925,32.13176015,40932710,1322512389.88,0.8237
2026-03-09,31.4278555,31.4278555,30.337299,31.18000175,61781980,1920118540.63,1.2433
2026-03-10,31.73519415,32.58781105,31.72528,32.2804724,58049474,1886581821.78,1.1682
2026-03-11,32.1615026,33.00420535,32.0821894,32.21107335,54458227,1785574272.08,1.0959
2026-03-12,32.05244695,32.50849785,31.4476838,31.7451083,45119869,1450033901.12,0.908
2026-03-13,31.526997,31.75502245,31.16017345,31.23948665,36030243,1142604465.25,0.7251
2026-03-16,31.2295725,31.35845645,30.36704145,30.92223385,39831840,1232266516.04,0.8016
2026-03-17,31.2295725,31.49725455,30.2579858,30.2976424,44154447,1376184806.66,0.8886
2026-03-18,30.5157537,30.60498105,29.9209047,30.36704145,39272945,1197080613.59,0.7903
2026-03-19,29.8614198,29.95064715,29.2863991,29.47476795,51077005,1526194011.36,1.0279
2026-03-20,29.6433085,29.9209047,29.0682878,29.09803025,43116137,1284846185.54,0.8677
2026-03-23,28.552752,28.7312067,27.363054,27.6406502,68809353,1943771551.45,1.3847
2026-03-24,28.1363577,28.2553275,27.0259729,27.75962,46165308,1280448548.07,0.929
2026-03-25,28.0570445,29.544167,28.0570445,29.147601,76202960,2225349947.56,1.5335
2026-03-26,29.1674293,29.8415915,28.5924086,28.70146425,61050883,1797090832.58,1.2286
2026-03-27,28.26524165,28.86009065,28.0372162,28.4536105,42358255,1216261479.92,0.8524
2026-03-30,27.9182464,28.10661525,27.43245305,28.0570445,49246705,1380187065.45,0.991
2026-03-31,28.06695865,28.66180765,27.72987755,27.7397917,47903186,1357073580.9,0.964
2026-04-01,28.4932671,29.0088029,28.12644355,28.3742973,58247681,1669591710.61,1.1722
2026-04-02,28.156186,28.24541335,26.8871748,27.2440842,52748456,1464810377.4,1.0615
2026-04-03,27.4621955,28.40403975,26.91691725,27.6803068,58752766,1634765238.07,1.1823
2026-04-07,28.354469,28.93940385,27.8191049,28.04713035,68223595,1951417076.1,1.3729
2026-04-08,28.72129255,29.71270755,28.552752,29.71270755,108630191,3196385279.86,2.1859
2026-04-09,29.05837365,29.93081885,28.7708633,29.41528305,77695488,2301102383.25,1.5634
2026-04-10,29.81184905,30.52566785,29.57390945,29.87133395,91877673,2788042580.32,1.8488
2026-04-13,29.49459625,29.87133395,29.19717175,29.45493965,76304863,2269154880.49,1.5354
2026-04-14,29.81184905,30.2381575,29.5045104,29.89116225,77660637,2337680486.82,1.5627
2026-04-15,30.139016,30.2579858,29.1079444,29.33596985,80702333,2407158028.65,1.6239
2026-04-16,26.75829085,26.9466597,24.7258901,25.4198806,244867529,6279799239.72,4.9272
2026-04-17,25.2414259,26.2724975,25.09271365,25.76687585,140754053,3631589255.99,2.8322
2026-04-20,26.6492352,27.57125115,26.6492352,26.966488,157133120,4274074651.36,3.1618
2026-04-21,26.8276899,26.8673465,26.0940428,26.6095786,87720854,2338066251.81,1.7651
2026-04-22,26.371639,27.1052861,26.34189655,27.01605875,84333551,2291127424.6,1.697
2026-04-23,26.966488,27.0854578,26.173356,26.371639,72926928,1951652905.81,1.4674
2026-04-24,26.2130126,26.42120975,25.380224,25.7371334,58993234,1536107662.69,1.1871
2026-04-27,25.70739095,26.6888918,25.66773435,26.48069465,70739151,1876260828.08,1.4234
2026-04-28,26.2724975,26.3319824,25.2810825,25.4000523,72629504,1875798044.59,1.4614
2026-04-29,25.15219855,25.68756265,25.0827995,25.5983353,52802600,1357760740.15,1.0625
2026-04-30,25.4991938,25.62807775,25.1224561,25.46945135,49900425,1279635621.27,1.0041
2026-05-06,25.6776485,26.6492352,25.6776485,26.3914673,90271086,2397987425.18,1.8164
2026-05-07,26.75829085,27.561337,26.38155315,27.3828823,97137465,2662921958.7,1.9546
2026-05-08,27.164771,28.50318125,26.9268314,28.30489825,123076343,3473797188.24,2.4765
2026-05-11,28.6122369,30.8924914,28.4139539,30.5554103,186965338,5575778141.66,3.7621
2026-05-12,29.99030375,30.38686975,29.43511135,30.2183292,129271782,3904134252.12,2.6012
2026-05-13,29.83167735,32.8554931,29.63339435,32.40935635,181012660,5769478260.95,3.6423
2026-05-14,32.4192705,33.2124025,31.328714,32.03261865,176736722,5739099379.5,3.5563
2026-05-15,33.70811,34.699525,32.8753214,33.91630715,262600407,8942871966.91,5.284
2026-05-18,35.04652025,40.1523075,34.104676,38.3677605,322178348,12021222953.16,6.4829
2026-05-19,37.67377,39.0815793,36.69226915,37.6341134,239976356,9176450372.58,4.8288
2026-05-20,36.880638,37.1582342,35.7900815,35.99827865,190934034,6972527093.38,3.842
2026-05-21,36.67244085,37.7927398,35.44308625,36.19656165,236390082,8738735650.13,4.7566
2026-05-22,35.5521419,38.21904825,34.9572929,38.070336,222087983,8235808884.17,4.4688
2026-05-25,38.268619,40.12256505,38.268619,39.1807208,219945276,8700604120.18,4.4257
2026-05-26,38.67509915,39.0220944,37.078921,38.1496492,157208396,6018157637.65,3.1633
2026-05-27,37.7729115,40.648015,37.12849175,39.9341962,216389646,8463095932.52,4.3542
2026-05-28,39.458317,41.3420055,39.1608925,39.88462545,191841303,7809136037.88,3.8602
2026-05-29,39.5574585,40.9454395,37.80265395,40.1523075,197924678,7877630377.33,3.9826
2026-06-01,40.36050465,42.5118752,39.5574585,41.47088945,215900180,9015170295.39,4.3443
2026-06-02,41.3221772,42.630845,39.9540245,40.87604045,173026252,7225102605.36,3.4816
2026-06-03,40.7471565,46.398222,39.94411035,44.00891185,285856322,12559861237.81,5.752
2026-06-04,43.65200245,44.78221555,42.68041575,43.2653506,177939117,7822104609.94,3.5805
2026-06-05,42.73990065,47.37972285,41.62951585,45.21843815,230143629,10299055681.68,4.6309
