Date,Open,High,Low,Close,Volume,Amount,Turnover
2026-05-08,542.509671,554.2990156,536.7149084,540.30166663,8245728,4475463103.86,1.1385
2026-05-11,549.48336806,584.471745,547.505156,572.67240943,14462965,8226442870.47,1.9969
2026-05-12,572.67240943,583.472648,563.490708,580.92495065,11213595,6433742980.46,1.5483
2026-05-13,570.47439603,587.469036,550.0028985,580.475357,13838768,7878763219.16,1.9108
2026-05-14,580.475357,592.12482802,562.92122271,563.8903468,10270703,5897833137.07,1.4181
2026-05-15,569.2854706,620.27938148,554.498835,591.465424,23299494,13839689388.25,3.217
2026-05-18,600.457297,622.70718719,592.22473772,597.43003309,17523510,10601040073.13,2.4195
2026-05-19,589.46723,626.60366549,580.9749055,619.1404109,14459460,8822267527.75,1.9965
2026-05-20,617.441946,659.40402,613.445558,655.407632,16405948,10520821530.03,2.2652
2026-05-21,656.2069096,720.9483952,656.1069999,662.39132003,23161869,15989585023.43,3.198
2026-05-22,662.43128391,672.392281,636.424789,668.395893,19856264,12983362651.06,2.7416
2026-05-25,649.54293261,718.40069785,625.54462267,697.55953443,20412185,13734699753.1,2.8184
2026-05-26,689.37693,700.366997,656.06703602,669.64476425,14854783,9987761068.18,2.051
2026-05-27,674.390475,691.375124,650.0125082,654.17874269,13867015,9316824886.55,1.9147
2026-05-28,649.41305,668.06619099,646.29586736,658.404923,11259961,7404040631.89,1.5547
2026-05-29,655.52752364,658.404923,623.21672666,629.30122739,14746088,9395846449.79,2.036
2026-06-01,624.42563403,629.2312906,588.38820524,589.35732933,15100000,9081578562.33,2.0849
2026-06-02,585.5707517,615.23394163,583.66247643,602.2556716,12630618,7607842356.73,1.744
2026-06-03,602.26566257,633.08780502,593.463618,614.28479948,14416128,8857781075.15,1.9905
2026-06-04,609.58904358,637.27402145,605.452782,626.433819,12062030,7582080351.99,1.6654
2026-06-05,614.444655,619.03051023,599.4582,602.81516592,8084336,4927541316.31,1.1162
2026-06-08,569.52525388,598.2592836,567.70689734,585.21107678,9785902,5746335589.32,1.3512
2026-06-09,600.47727894,619.2403206,594.05308523,616.5427587,10200570,6210398732.26,1.4084
2026-06-10,614.444655,640.43116797,609.44917,618.6408624,10691287,6682089136.88,1.4762
2026-06-11,624.28576045,647.414856,619.44014,636.9243375,11366681,7233711953.38,1.5694
2026-06-12,665.58843043,680.37506603,654.58837246,666.58752743,15348001,10273824816.66,2.1191
2026-06-15,669.1951706,687.03904302,639.42208,681.60395534,12564025,8419209358.38,1.7348
2026-06-16,679.38596,681.2842443,659.76369492,671.58301243,8676840,5816489199.76,1.198
2026-06-17,659.79366783,704.363385,656.406729,703.58408934,11347940,7737166593.57,1.5668
2026-06-18,704.34340306,733.21730636,703.0645589,720.38890088,10461144,7528527762.34,1.4444
2026-06-22,739.31179806,757.315526,722.81670659,744.327265,10752660,7964031580.49,1.4847
2026-06-23,748.04390584,761.311914,720.348937,746.81501653,9968569,7407390870.71,1.3764
2026-06-24,726.41345579,773.8006265,726.343519,769.37462679,13108782,9923151131.44,1.81
2026-06-25,777.297466,809.26857,774.300175,797.279406,11883996,9454404907.2,1.6389
2026-06-26,794.282115,827.252316,781.46370049,812.63552689,12403065,10009100572.63,1.7105
2026-06-29,813.29493091,875.06909842,805.15229036,859.41324843,15033537,12540214665.28,2.0733
2026-06-30,889.19633,904.74227932,872.74120241,883.76124232,12768745,11335700671.63,1.7609
2026-07-01,883.76124232,967.125896,883.76124232,934.51536992,14611680,13601836978.9,2.0151
2026-07-02,869.21439,883.201748,841.05983654,841.05983654,12121011,10345919578.72,1.6716
2026-07-03,799.01,846.38,775.0,816.0,16585395,13458518699.28,2.2873
2026-07-06,832.31,834.8,767.97,803.6,15242691,12192666512.04,2.1021
2026-07-07,794.23,835.01,778.69,806.39,13091777,10562009151.62,1.8055
2026-07-08,806.39,830.02,768.0,802.32,14807528,11840891128.66,2.0421
2026-07-09,817.42,880.98,815.0,878.43,15861474,13339467905.2,2.1875
2026-07-10,886.46,905.0,800.99,801.0,19385845,16711117543.24,2.6735
2026-07-13,795.61,813.7,755.0,764.3,16314186,12784581134.16,2.2499
2026-07-14,763.0,782.5,728.01,774.2,16704392,12739965364.65,2.3037
2026-07-15,789.0,793.0,736.5,742.66,12265898,9271597459.65,1.6916
2026-07-16,732.96,745.65,693.7,702.76,13509339,9684632548.17,1.8631
2026-07-17,693.3,707.78,660.01,677.0,16618562,11379353080.14,2.2919
2026-07-20,704.0,716.66,659.1,676.91,17483200,12040705471.24,2.4111
2026-07-21,699.0,744.6,678.43,744.6,14837581,10585799783.52,2.0463
2026-07-22,788.0,809.0,751.0,764.0,22327096,17502385645.17,3.0791
2026-07-23,764.77,769.0,723.0,740.0,13640544,10139412552.06,1.8812
2026-07-24,720.01,778.8,716.0,757.0,15862082,12020960458.02,2.1875
2026-07-27,740.3,778.0,723.14,770.0,14235615,10748228045.84,1.9632
2026-07-28,745.2,771.99,710.01,715.0,13086042,9715725049.65,1.8047
2026-07-29,715.58,727.36,664.02,706.39,15794280,10929790464.46,2.1782
2026-07-30,688.08,711.73,643.5,668.07,16329609,11114290064.24,2.252
2026-07-31,728.0,728.0,686.35,687.0,13874349,9817168903.03,1.9134
2026-08-03,685.0,689.55,636.45,641.3,13141166,8583955270.5,1.8123
2026-08-04,640.0,698.0,632.01,687.0,14500593,9652350613.82,1.9998
2026-08-05,695.0,745.1,679.0,734.2,13771887,9945944277.17,1.8993
2026-08-06,717.5,764.68,709.0,742.5,10759015,7971136881.69,1.4838
2026-08-07,740.5,762.43,736.92,751.99,8535999,6401701514.4,1.1772
2026-08-10,752.04,778.0,744.66,760.0,8728585,6625323318.35,1.2038
2026-08-11,753.03,767.74,742.55,746.1,6720916,5063292167.5,0.9269
2026-08-12,752.0,767.99,746.95,760.0,6496235,4933279966.33,0.8959
2026-08-13,768.37,773.4,738.0,738.6,8214196,6226337477.72,1.1328
2026-08-14,743.84,746.6,728.0,738.66,6721005,4951556900.53,0.9269
2026-08-17,738.5,766.32,732.23,765.97,7845188,5923508077.27,1.0819
2026-08-18,770.0,785.9,757.25,777.0,8166634,6312195098.18,1.1263
2026-08-19,753.88,757.0,708.11,712.95,10891933,7961986718.61,1.5021
2026-08-20,726.01,739.15,704.25,712.55,7937310,5736552582.61,1.0946
2026-08-21,712.0,725.68,709.0,714.43,5798436,4154125728.05,0.7997
2026-08-24,714.0,725.8,695.87,707.9,7778740,5527092656.59,1.0728
2026-08-25,707.5,707.5,676.66,700.4,7521665,5211216972.47,1.0373
2026-08-26,671.3,717.88,669.01,700.7,9796253,6824428489.53,1.351
2026-08-27,700.8,720.0,693.7,718.0,6155403,4375977975.22,0.8489
2026-08-28,717.0,724.51,697.0,697.51,5646311,4000825250.03,0.7787
2026-08-31,683.56,699.79,672.18,699.79,6729010,4613699591.42,0.928
2026-09-01,692.0,698.0,664.44,667.7,7544845,5074661510.94,1.0405
2026-09-02,660.0,671.53,650.2,667.0,5902998,3896696271.04,0.8141
2026-09-03,669.9,672.99,649.01,655.84,5564076,3656788831.16,0.7674
2026-09-04,665.0,666.98,633.27,638.17,6765877,4389924031.4,0.9331
2026-09-07,652.21,667.86,652.02,660.65,8058141,5314211739.99,1.1113
2026-09-08,660.6,664.13,643.9,647.87,5810758,3793925216.51,0.8014
2026-09-09,655.0,655.6,641.99,646.4,3801465,2456899585.74,0.5243
2026-09-10,645.88,647.5,635.87,638.64,3894258,2495550164.68,0.5371
2026-09-11,628.08,636.83,613.84,634.0,6618130,4146423984.14,0.9127
2026-09-14,630.0,633.01,620.01,626.0,4281145,2682289331.33,0.5904
2026-09-15,623.26,654.0,622.5,638.16,6691526,4277067682.59,0.9229
2026-09-16,638.2,673.33,635.01,662.89,9836425,6463950936.49,1.3566
