Date,Open,High,Low,Close,Volume,Amount,Turnover
2026-02-03,32.62806011,33.2277322,32.49043045,33.20807082,43387187,1452178723.81,1.4511
2026-02-04,33.86672705,34.07317154,33.2277322,33.43417669,43570798,1487611701.72,1.4572
2026-02-05,33.75858946,34.1124943,32.76568977,33.10976392,44198798,1492866855.59,1.4782
2026-02-06,32.2446632,33.97486464,32.16601768,33.7192667,51086732,1723840380.67,1.7086
2026-02-09,33.6209598,33.82740429,33.35553117,33.51282221,32141923,1095594915.53,1.075
2026-02-10,33.70943601,34.26978534,33.67994394,33.73892808,34229834,1181308841.35,1.1448
2026-02-11,33.69960532,34.38775362,33.33586979,34.24029327,41183351,1421559958.05,1.3774
2026-02-12,34.42707638,35.07590192,34.35826155,34.93827226,45157985,1595551199.71,1.5103
2026-02-13,33.9158805,34.16164775,33.48333014,33.80774291,36105360,1242567841.12,1.2075
2026-02-24,35.1938702,36.62915094,35.17420882,36.58982818,86902139,3201329222.47,2.9064
2026-02-25,36.6684737,36.6684737,35.24302365,35.77388091,83545473,3064711968.75,2.7942
2026-02-26,35.49862159,35.84269574,34.8006426,34.86945743,44788212,1602907493.48,1.4979
2026-02-27,34.87928812,35.32166917,34.69250501,35.26268503,33582801,1196290549.44,1.1232
2026-03-02,38.79190274,38.79190274,37.2583151,38.79190274,177271865,6931981525.23,5.9288
2026-03-03,41.08245351,42.67502529,40.305829,42.67502529,253280221,10837477449.27,8.4709
2026-03-04,43.7465705,43.7465705,38.40850583,42.12450665,262523548,11106643900.43,8.7801
2026-03-05,41.288898,42.12450665,39.87327864,40.8956704,168716941,7047613974.54,5.6427
2026-03-06,39.98141623,41.66246422,38.98851654,39.80446381,122718533,4978030142.03,4.1043
2026-03-09,43.78589326,43.78589326,42.271967,42.62587184,213415357,9411869502.33,7.1376
2026-03-10,38.36918307,40.95465454,38.36918307,40.28616762,165158546,6646850543.27,5.5237
2026-03-11,39.5193738,41.36754352,39.5193738,41.05296144,120809993,4963745203.23,4.0405
2026-03-12,41.89840078,42.51773425,40.94482385,42.271967,149555523,6375293637.4,5.0019
2026-03-13,42.7635015,42.92079254,40.6990566,41.288898,119988433,5101635671.42,4.013
2026-03-16,41.4855118,42.15399872,40.47295073,40.51227349,79104697,3323690029.22,2.6456
2026-03-17,39.82412519,40.65973384,39.2244531,39.77497174,84783950,3437184347.75,2.8356
2026-03-18,39.27360655,39.50954311,37.9464634,39.2244531,86598038,3415900607.7,2.8963
2026-03-19,40.62041108,41.6821256,40.1092152,41.52483456,136230400,5665720561.44,4.5562
2026-03-20,39.66683415,41.61331077,39.62751139,41.20042179,92530627,3841072285.23,3.0947
2026-03-23,41.56415732,42.4685808,41.01363868,41.3872049,102731338,4342934706.49,3.4358
2026-03-24,40.22718348,41.288898,40.22718348,41.23974455,80682428,3354215647.22,2.6984
2026-03-25,40.06989244,40.18786072,38.85088688,39.89294002,103630426,4175819276.22,3.4659
2026-03-26,39.88310933,40.5024428,39.59801932,40.23701417,63708531,2598879404.6,2.1307
2026-03-27,40.13870727,40.70888729,39.68649553,40.37464383,53363849,2177606595.94,1.7847
2026-03-30,41.27906731,41.4855118,40.19769141,40.4041359,62496564,2589366474.64,2.0902
2026-03-31,40.36481314,40.74821005,39.2244531,39.32276,58721335,2378094092.85,1.9639
2026-04-01,38.42816721,39.48988173,37.8481565,37.98578616,74930937,2945621109.98,2.5061
2026-04-02,38.5363048,39.00817792,38.25121479,38.66410377,72634594,2858105527.78,2.4293
2026-04-03,38.8312255,38.88037895,38.21189203,38.51664342,50521214,1980168060.31,1.6897
2026-04-07,38.52647411,39.49971242,38.0447703,39.08682344,67432877,2668369267.15,2.2553
2026-04-08,35.89184919,37.02237854,35.89184919,36.73728853,115704938,4301820561.19,3.8697
2026-04-09,36.91424095,37.7498496,36.61932025,37.66137339,74275166,2810690491.08,2.4841
2026-04-10,37.356622,37.80883374,37.23865372,37.4549289,44690902,1704785989.43,1.4947
2026-04-13,38.26104548,38.32002962,37.08136268,37.46475959,61718118,2355082143.31,2.0642
2026-04-14,36.99288647,37.356622,36.6684737,37.0617013,52072187,1957559537.35,1.7415
2026-04-15,36.38338369,36.48169059,35.66574332,36.26541541,69023357,2532171887.85,2.3085
2026-04-16,35.93117195,36.56033611,35.83286505,36.33423024,51632816,1899838398.14,1.7269
2026-04-17,36.35389162,36.81593405,36.13761644,36.70779646,40717495,1510656611.45,1.3618
2026-04-20,36.38338369,36.90441026,35.8820185,36.53084404,47723684,1767026392.73,1.5961
2026-04-21,36.53084404,36.9633944,36.4718599,36.80610336,34600448,1293144344.12,1.1572
2026-04-22,37.04203992,37.20916165,36.38338369,36.46202921,37740721,1410318178.74,1.2622
2026-04-23,36.71762715,37.67120408,36.53084404,37.39594476,63611635,2404173675.35,2.1275
2026-04-24,37.5532358,38.11358513,37.356622,37.73018822,52500265,2012585770.17,1.7559
2026-04-27,37.73018822,38.51664342,37.4549289,38.16273858,52421955,2033081019.05,1.7532
2026-04-28,38.17256927,39.2244531,38.11358513,39.09665413,51862072,2047234700.05,1.7345
2026-04-29,39.16546896,39.57835794,38.77224136,39.27360655,58409740,2323514673.34,1.9535
2026-04-30,39.7159876,39.83395588,39.0278393,39.31292931,44954450,1800254443.55,1.5035
2026-05-06,38.339691,38.44782859,37.51391304,37.63188132,68355900,2624982867.53,2.2862
2026-05-07,36.57999749,36.98305578,35.6854047,35.74438884,75175334,2767267588.08,2.5142
2026-05-08,36.0786323,36.19660058,35.66574332,35.73455815,40022426,1459769407.89,1.3385
2026-05-11,36.0786323,36.15727782,35.56743642,35.63625125,44247806,1608750023.18,1.4799
2026-05-12,35.5870978,35.85252643,35.4887909,35.57726711,39542827,1432479615.35,1.3225
2026-05-13,35.60675918,36.12778575,35.50845228,35.59692849,33859530,1230969812.12,1.1324
