Date,Open,High,Low,Close,Volume,Amount,Turnover
2026-02-03,52.53774444,53.09464652,50.966485,52.16979128,104663797,5464439702.45,1.4398
2026-02-04,51.72228068,51.7620594,50.3698042,51.6128892,124442380,6390867495.34,1.7119
2026-02-05,51.215102,52.28912744,51.13554456,51.4139956,75985941,3948087323.12,1.0453
2026-02-06,51.08582116,51.72228068,50.4195276,50.88692756,72491146,3723195003.07,0.9972
2026-02-09,51.70239132,51.712336,51.04604244,51.43388496,77530036,4004057332.88,1.0665
2026-02-10,51.40405092,51.69244664,51.08582116,51.40405092,74683050,3859138593.7,1.0274
2026-02-11,51.10571052,51.63277856,50.73775736,50.8670382,68945249,3542639012.38,0.9484
2026-02-12,50.9767468,51.20619204,50.1786764,50.30836284,97024007,4903262372.2,1.3347
2026-02-13,49.78961708,50.95679504,49.14118488,50.6774704,114492599,5776476637.6,1.575
2026-02-24,51.28599908,51.36580612,50.38816988,50.50788044,84415339,4300015328.23,1.1613
2026-02-25,50.4280734,51.80474484,50.34826636,51.45558904,124704783,6391742055.69,1.7155
2026-02-26,51.46556492,51.50546844,50.91689152,51.03660208,106425064,5454795825.16,1.464
2026-02-27,50.5278322,50.56773572,49.20104016,50.09886936,127271550,6349492767.13,1.7508
2026-03-02,49.19106428,49.60007536,48.26330744,48.99154668,128983380,6329687454.75,1.7744
2026-03-03,49.04142608,49.62002712,47.0861536,47.27569532,136026519,6548505877.7,1.8713
2026-03-04,46.55743196,46.97641892,45.6895304,46.16837264,119890568,5557272421.46,1.6493
2026-03-05,46.886636,47.64480288,46.76692544,46.886636,100873314,4765363060.18,1.3877
2026-03-06,46.47762492,47.30562296,46.35791436,47.1859124,73249601,3447363240.97,1.0077
2026-03-09,46.15839676,46.50755256,45.32042284,46.387842,97374939,4484441009.82,1.3395
2026-03-10,47.0861536,49.5801236,47.0861536,49.27087132,181409372,8875107862.07,2.4956
2026-03-11,49.3307266,50.75727744,49.16113664,50.04898996,168648425,8476553856.34,2.32
2026-03-12,49.7796412,50.30836284,49.16113664,49.5801236,86041581,4282954479.72,1.1836
2026-03-13,49.2309678,50.15872464,48.9316914,49.21101604,81983337,4071284135.66,1.1278
2026-03-16,48.89178788,49.15116076,47.39540588,49.14118488,96527204,4675886931.16,1.3279
2026-03-17,50.05896584,51.63515488,49.63997888,49.70981004,185009493,9421830948.68,2.5451
2026-03-18,49.54022008,49.76966532,48.7820532,49.22099192,86120488,4245300751.81,1.1847
2026-03-19,48.26330744,48.6822944,47.7345858,47.92412752,91805865,4422841913.89,1.2629
2026-03-20,48.27328332,49.5801236,48.10369336,48.10369336,100484471,4918969446.47,1.3823
2026-03-23,47.41535764,47.634827,45.8391686,46.1883244,101744612,4757499916.6,1.3997
2026-03-24,46.6871184,46.82678072,44.46249716,46.22822792,110560688,5039460248.03,1.5209
2026-03-25,47.26571944,50.84706036,46.886636,50.84706036,260886146,13043880636.87,3.5889
2026-03-26,51.58527548,51.58527548,49.83949648,50.06894172,220019409,11164299112.99,3.0267
2026-03-27,48.06378984,51.16628852,48.06378984,50.48792868,174981118,8737181237.92,2.4071
2026-03-30,49.6798824,49.8794,47.9839828,48.64239088,159640570,7806460835.04,2.1961
2026-03-31,48.2832592,50.49790456,47.884224,49.14118488,167150472,8302284089.63,2.2994
2026-04-01,50.35824224,50.98672268,49.6798824,50.2784352,110977737,5578244766.45,1.5267
