Date,Open,High,Low,Close,Volume,Amount,Turnover
2026-07-20,6.15,6.2,5.62,5.79,2681320984,15825022215.88,7.5814
2026-07-21,5.83,6.36,5.62,6.31,3200397923,19269035393.38,9.0491
2026-07-22,6.18,6.38,5.97,6.04,2480425160,15314133652.3,7.0134
2026-07-23,6.07,6.14,5.95,6.06,1575304499,9524266823.47,4.4541
2026-07-24,5.92,6.01,5.78,5.79,1553642535,9139868746.85,4.3929
2026-07-27,5.76,5.97,5.61,5.97,1627477521,9510987829.02,4.6017
2026-07-28,5.8,5.89,5.54,5.58,1719493216,9805413044.42,4.8618
2026-07-29,5.67,5.77,5.54,5.71,1721869755,9723207156.42,4.8686
2026-07-30,5.63,5.69,5.29,5.36,2198719866,11990208094.36,6.2168
2026-07-31,5.69,5.72,5.51,5.51,2065917277,11597252907.49,5.8413
2026-08-03,5.44,5.53,5.37,5.42,1265617150,6869492002.88,3.5785
2026-08-04,5.46,5.66,5.43,5.63,1753473070,9759234704.94,4.9579
2026-08-05,5.59,6.03,5.58,5.97,2506023803,14655953763.06,7.0857
2026-08-06,5.84,6.08,5.78,5.96,1871411278,11084501999.76,5.2914
2026-08-07,5.97,6.17,5.86,6.07,2120636479,12808424210.16,5.9961
2026-08-10,6.08,6.1,5.81,5.89,1777761007,10474636753.68,5.0266
2026-08-11,5.82,6.04,5.79,5.91,1359955876,8056810786.4,3.8453
2026-08-12,5.88,5.95,5.84,5.93,1160347712,6850480994.74,3.2809
2026-08-13,6.0,6.05,5.85,5.86,1495079422,8924981139.78,4.2273
2026-08-14,5.93,5.94,5.71,5.81,1258956676,7316940134.09,3.5597
2026-08-17,5.85,6.08,5.77,6.08,2192358638,13048564707.91,6.1989
2026-08-18,6.09,6.48,6.09,6.47,3242584483,20484397392.48,9.1684
2026-08-19,6.2,6.41,5.93,6.01,2647315428,16314023172.43,7.4852
2026-08-20,6.07,6.09,5.87,5.9,1527848775,9087929349.89,4.32
2026-08-21,5.88,6.05,5.79,6.0,1313130817,7789062423.63,3.7129
2026-08-24,5.99,5.99,5.68,5.75,1443785507,8371768765.22,4.0823
2026-08-25,5.65,5.79,5.53,5.74,1008239174,5719471670.1,2.8508
2026-08-26,5.75,5.78,5.69,5.72,800900218,4588403273.32,2.2645
2026-08-27,5.75,5.95,5.74,5.94,1358814731,7975640390.9,3.842
2026-08-28,5.9,5.98,5.86,5.92,1033863610,6122550807.11,2.9232
2026-08-31,5.79,6.02,5.75,6.01,1378303349,8121869375.03,3.8971
2026-09-01,6.01,6.01,5.89,5.91,981839173,5817014907.38,2.7761
2026-09-02,5.83,5.84,5.78,5.79,809226561,4698369576.07,2.2881
2026-09-03,5.83,5.84,5.66,5.71,881327258,5060082008.23,2.4919
2026-09-04,5.74,5.77,5.58,5.61,955923339,5419824092.88,2.7029
2026-09-07,5.66,5.72,5.61,5.68,917516889,5189110528.37,2.5943
2026-09-08,5.65,5.66,5.55,5.56,957233433,5351513010.55,2.7066
2026-09-09,5.61,5.63,5.52,5.55,737152500,4106974879.85,2.0843
2026-09-10,5.51,5.52,5.45,5.46,761658407,4169035352.91,2.1536
2026-09-11,5.37,5.4,5.21,5.33,1056289649,5604598576.54,2.9866
2026-09-14,5.26,5.36,5.23,5.3,628426877,3335531849.3,1.7769
2026-09-15,5.26,5.32,5.25,5.27,535589218,2833533195.43,1.5144
