Date,Open,High,Low,Close,Volume,Amount,Turnover
2026-02-03,228.4792119,233.7100245,226.0649907,232.27490412,11157473,3835714355.84,1.7819
2026-02-04,230.021631,238.62564711,228.00978,234.18616257,9283484,3236244248.2,1.4826
2026-02-05,228.00978,242.20003572,227.25868896,239.32979496,11565632,4051348237.01,1.8471
2026-02-06,236.37908016,241.42212,233.92462194,234.1794564,9194775,3254095013.31,1.4685
2026-02-09,237.98185479,239.5443924,232.24137327,236.1242457,8590734,3012225332.54,1.372
2026-02-10,236.1242457,236.727801,232.28161029,235.04455233,6442404,2252401565.58,1.0289
2026-02-11,233.374716,234.3806415,230.02833717,232.61021262,5360820,1857846153.73,0.8562
2026-02-12,234.045333,235.5206904,226.66183983,231.362865,9031579,3100167704.99,1.4424
2026-02-13,229.90762611,237.02957865,228.88828827,231.0275565,8011492,2790927814.87,1.2795
2026-02-24,233.93803428,236.3924925,227.70129618,236.057184,9905832,3431946607.41,1.582
2026-02-25,235.5877521,252.29952774,227.92930596,247.5247347,17665293,6365708393.2,2.8213
2026-02-26,246.4517475,250.39497546,238.739652,246.3176241,11652736,4252560178.14,1.861
2026-02-27,242.30062827,242.34086529,235.386567,236.49979122,9852847,3487155562.23,1.5736
2026-03-02,233.73014301,245.8481922,232.73092368,234.13921938,10679389,3784345622.56,1.7056
2026-03-03,234.72936234,237.99526713,223.1813376,223.6507695,11098782,3786352499.78,1.7726
2026-03-04,220.632993,227.0709162,220.18367961,223.14110058,6746335,2251663387.14,1.0774
2026-03-05,228.01648617,234.6488883,224.9920035,228.33838233,9485131,3260845491.63,1.5148
2026-03-06,226.668546,232.033482,224.87799861,225.5284971,6729116,2282538207.99,1.0747
2026-03-09,219.291759,219.291759,211.27117968,217.08542907,11350753,3641832132.47,1.8128
2026-03-10,222.644844,226.31982516,217.44756225,219.48623793,9103855,3001300373.92,1.454
2026-03-11,217.950525,219.11739858,212.585589,214.7986251,9598835,3075137456.04,1.533
2026-03-12,214.59744,218.81562093,210.12442461,211.46565861,7284550,2314948905.67,1.1634
2026-03-13,209.32639038,212.10945093,207.26759619,209.85617781,6691022,2088913935.14,1.0686
2026-03-16,211.23764883,215.56312848,203.2640127,215.11381509,10861387,3397843349.55,1.7346
2026-03-17,213.7926996,217.87675713,209.7689976,209.90982717,7842767,2496268014.97,1.2525
2026-03-18,211.244355,216.19350846,210.573738,215.22111381,8918496,2843084995.79,1.4243
2026-03-19,211.914972,213.84634896,209.5678125,210.6407997,5866971,1850159702.51,0.937
2026-03-20,211.69366839,214.5303783,207.11335428,207.4218381,8601857,2707991290.16,1.3738
2026-03-23,203.196951,207.17370981,197.86554585,199.5085575,10117389,3048100365.6,1.6158
2026-03-24,202.526334,204.2028765,196.94009439,201.48687765,8429718,2522370012.88,1.3463
2026-03-25,204.538185,211.15717479,203.2640127,208.95084486,8642674,2690769744.78,1.3803
2026-03-26,206.89875684,208.95084486,204.54489117,205.208802,5902627,1810666189.45,0.9427
2026-03-27,202.11725763,208.4277636,200.86320384,204.94726137,6532124,1993614920.32,1.0432
2026-03-30,203.21706951,216.08620974,201.86242317,212.41122858,10369997,3247101638.58,1.6562
2026-03-31,213.256206,216.59587866,205.26915753,205.46363646,8095368,2539929621.87,1.2929
2026-04-01,210.79504161,213.84634896,208.31375871,210.26525418,7421169,2332641812.8,1.1852
2026-04-02,209.232504,209.232504,198.52275051,200.64190023,8683908,2615034236.95,1.3869
2026-04-03,203.51884716,203.51884716,196.04146761,196.8260895,5892048,1741338281.43,0.941
2026-04-07,197.161398,201.37957893,196.04817378,196.8931512,5946493,1758087427.77,0.9497
2026-04-08,204.538185,216.10632825,204.2028765,213.04831473,15812092,4986536170.58,2.5253
2026-04-09,210.59385651,220.89453363,208.58200551,215.4692421,13158051,4234144036.32,2.0988
2026-04-10,218.8223271,222.39671571,216.55564164,217.279908,9257079,3024921550.2,1.4766
2026-04-13,215.938674,216.93789333,211.70708073,212.30392986,9363364,2983105238.45,1.4936
2026-04-14,215.65701486,221.14266192,214.63767702,217.6152165,12795009,4154763898.13,2.0409
2026-04-15,219.92884515,224.42868522,213.926823,214.83886212,13764563,4498310906.59,2.1956
2026-04-16,216.6763527,217.6152165,211.914972,213.5915145,10501167,3350409237.23,1.675
2026-04-17,212.2502805,214.7986251,207.3547764,210.573738,13860230,4351391750.41,2.2109
2026-04-20,207.60961086,212.9208975,203.78709396,210.26525418,11349932,3544381330.82,1.8104
2026-04-21,211.14376245,211.21082415,204.92714286,207.14017896,9588394,2961495636.97,1.5294
2026-04-22,207.14017896,215.12052126,206.67074706,214.59073383,15335562,4866178732.93,2.4462
2026-04-23,215.938674,217.1457846,208.561887,211.27788585,11790930,3734182949.49,1.8808
2026-04-24,212.585589,219.8282526,207.5559615,216.86412546,17267206,5522597695.32,2.7543
2026-04-27,220.72017321,238.069035,216.46175526,236.06389017,26227060,8951169135.84,4.1835
2026-04-28,236.74121334,250.21390887,236.73450717,242.94442059,21302380,7762330603.26,3.398
2026-04-29,240.69785364,244.104588,234.40076001,241.26117192,14407925,5150764692.59,2.2982
2026-04-30,241.42212,254.163843,238.43787435,252.3531771,19165385,7112514370.22,3.0571
2026-05-06,268.2468,276.44173974,255.6392004,257.0474961,23789159,9383781782.02,3.7946
2026-05-07,261.54063,263.552481,253.00367559,257.9192982,17007969,6529224168.77,2.713
2026-05-08,254.83446,259.36783092,245.87501688,248.12829,17541017,6554934291.49,2.798
2026-05-11,252.85613985,263.77378461,249.0000921,257.27550588,22906568,8768200329.32,3.6538
2026-05-12,257.516928,266.08741326,251.05218012,260.50117365,18776847,7286494959.01,2.9951
2026-05-13,252.151992,274.63778001,250.810758,272.0022552,20702806,8106644980.98,3.3023
2026-05-14,273.59832366,274.67131086,259.53548517,259.64278389,15778297,6233168277.87,2.5168
2026-05-15,263.79390312,311.166288,248.11487766,290.3100993,38098098,16018523192.16,6.0585
2026-05-18,295.742097,309.74457996,291.72510117,294.23320875,27979239,12525856432.16,4.4493
2026-05-19,289.82054889,321.89616,287.0911377,321.56755767,30037968,13794444725.12,4.7767
2026-05-20,318.543075,333.967266,315.18999,328.82363361,29314750,14171009597.92,4.6617
2026-05-21,329.01811254,357.66016461,317.201841,319.0795686,36529860,18242120113.37,5.8091
2026-05-22,321.89616,324.12931461,303.118884,314.9217432,29706796,13801279609.6,4.7241
2026-05-25,304.03092312,329.93015166,293.730246,325.4504301,36397918,16943297520.59,5.7881
2026-05-26,318.9454452,321.89616,303.21947655,310.83768567,24682054,11412617791.8,3.925
2026-05-27,311.13275715,326.3892939,304.11139716,305.16426585,22938772,10815858057.0,3.6478
2026-05-28,304.3930563,307.73272896,295.76221551,303.86997504,20992926,9439901304.62,3.3384
2026-05-29,305.99,306.58,287.0,297.68,30135520,8935163691.51,3.2163
2026-06-01,290.0,291.73,271.5,273.0,32573167,9101783530.95,3.4764
2026-06-02,278.46,286.32,268.44,282.8,26923612,7511327698.82,2.8735
2026-06-03,281.99,296.74,278.8,285.92,33241380,9575819076.18,3.5477
2026-06-04,280.99,295.88,280.88,289.39,22578440,6534358207.75,2.4097
2026-06-05,281.74,287.65,274.54,276.0,21973317,6168092560.29,2.3451
2026-06-08,265.2,272.88,261.6,265.47,21104733,5648274843.47,2.2524
2026-06-09,272.09,286.0,270.6,285.04,21281269,5947599575.06,2.2713
2026-06-10,282.89,306.0,282.0,289.11,29607941,8704926682.69,3.16
2026-06-11,299.99,303.86,292.0,303.12,27503246,8222524302.89,2.9353
2026-06-12,318.27,324.9,303.9,303.92,39806694,12488246432.16,4.2484
2026-06-15,309.99,319.98,299.17,319.98,25842173,8097859455.61,2.758
2026-06-16,319.98,323.7,313.39,319.0,20501454,6513324291.15,2.1881
2026-06-17,314.0,351.88,312.17,351.0,31337870,10444151404.19,3.3446
2026-06-18,350.0,368.0,345.0,360.0,26144797,9363424812.45,2.7903
2026-06-22,371.99,385.0,358.0,372.74,28331926,10550819522.56,3.0238
2026-06-23,372.74,388.5,364.5,371.72,33153561,12416821675.56,3.5384
2026-06-24,362.5,395.0,359.3,383.0,31193196,11825953839.55,3.3291
2026-06-25,388.01,412.5,388.01,399.13,29675720,11902653380.91,3.1672
2026-06-26,397.0,423.8,393.24,413.0,31952325,13152855738.14,3.4102
2026-06-29,419.19,459.0,419.19,456.69,40809933,17834156551.75,4.3314
2026-06-30,457.0,474.07,446.1,468.5,35068311,16125147904.19,3.722
2026-07-01,460.01,500.0,452.96,462.0,35334500,16753888177.04,3.7502
2026-07-02,428.5,444.5,407.0,408.9,43639954,18486487048.6,4.6317
2026-07-03,396.21,428.68,392.0,413.69,33812280,13807373004.93,3.5887
2026-07-06,424.96,427.77,392.45,420.0,30017456,12365069128.94,3.1859
2026-07-07,408.0,430.13,401.56,420.04,24777645,10350140212.64,2.6298
2026-07-08,420.0,439.31,402.0,423.0,27152689,11483204003.61,2.8818
2026-07-09,433.99,474.5,430.0,471.59,33945458,15179037190.54,3.6028
2026-07-10,471.59,492.05,434.0,434.51,37994710,17798376508.21,4.0326
2026-07-13,421.47,443.6,402.03,408.6,36380764,15345631161.61,3.8613
2026-07-14,400.43,415.0,379.0,405.3,35642993,14227168826.82,3.783
2026-07-15,414.0,414.8,385.85,391.29,26111292,10383998064.49,2.7713
2026-07-16,383.18,391.0,359.09,361.42,31869135,11893782979.38,3.3824
2026-07-17,364.62,368.04,341.86,350.69,37124423,13191835581.3,3.9402
2026-07-20,355.0,361.97,332.99,342.5,36684652,12719411229.43,3.8935
2026-07-21,352.97,409.0,341.02,407.89,44991412,16645555544.36,4.7752
2026-07-22,395.34,408.0,381.2,392.99,34705494,13733987789.93,3.6835
2026-07-23,398.97,399.0,367.0,375.2,26321332,9961174685.81,2.7936
2026-07-24,370.0,396.0,363.56,388.5,26443325,10162906773.35,2.8066
2026-07-27,388.48,405.0,370.08,399.77,24620408,9606494484.44,2.6131
2026-07-28,388.0,405.73,376.8,383.0,25435793,9971631703.16,2.6996
2026-07-29,390.37,391.54,340.11,360.0,37828703,13554356326.48,4.0149
2026-07-30,350.01,363.8,335.0,346.5,33968727,11903850012.83,3.6053
2026-07-31,389.0,389.0,344.0,344.0,32711368,11944345519.45,3.4718
2026-08-03,340.47,342.0,308.12,309.85,35277790,11315252060.15,3.7442
2026-08-04,312.78,327.13,305.23,317.74,31297652,9890334138.89,3.3218
2026-08-05,322.72,365.8,322.0,358.0,37993961,13218245229.04,4.0325
2026-08-06,348.0,373.44,347.55,361.59,29424121,10610439299.38,3.1229
2026-08-07,360.84,369.58,356.1,367.65,22696882,8274100628.57,2.4089
2026-08-10,369.5,389.99,366.77,389.99,28731752,10926425500.77,3.0494
2026-08-11,378.0,384.0,362.0,363.1,30479199,11412088548.61,3.2349
2026-08-12,370.0,385.91,367.47,380.95,26125291,9901701100.87,2.7728
2026-08-13,388.0,388.23,370.0,370.42,24276028,9242028781.72,2.5765
2026-08-14,377.95,378.0,367.5,374.85,14869855,5551760678.9,1.5782
2026-08-17,373.47,388.99,371.17,387.82,21910617,8392315605.25,2.3255
2026-08-18,387.82,399.58,383.01,398.33,21590545,8447273945.08,2.2915
2026-08-19,382.84,390.59,365.65,372.0,25727075,9672852382.38,2.7305
2026-08-20,375.0,382.38,360.4,365.5,20625513,7663836485.71,2.1891
2026-08-21,365.9,369.75,359.5,362.5,14627381,5329720074.99,1.5525
2026-08-24,364.0,369.58,350.2,357.65,20044311,7209538348.53,2.1274
2026-08-25,356.34,359.36,341.64,354.0,14300451,5029704935.02,1.5178
