Date,Open,High,Low,Close,Volume,Amount,Turnover
2026-04-22,883.844094,898.590588,877.198448,896.5922,6808209,9042046567.4,1.6145
2026-04-23,895.894776,911.962352,869.0976,887.2038,7718789,10258176454.48,1.8305
2026-04-24,884.950584,945.264348,859.427548,906.9865,12407144,16760993797.82,2.9423
2026-04-27,905.34353,929.4516,899.462368,909.816432,7093204,9653255998.0,1.6821
2026-04-28,907.844868,951.500928,907.844868,921.7397,7453538,10382787205.57,1.7676
2026-04-29,916.0396,952.252,903.211022,949.992078,9086007,12679634307.2,2.1547
2026-04-30,989.135,1139.993176,989.135,1139.993176,17884265,28465682090.79,4.2411
2026-05-06,1196.873468,1318.3996,1187.625894,1223.845,19780525,36853365888.67,4.6908
2026-05-07,1223.804764,1264.436418,1202.25168,1252.6808,10998270,20370937033.64,2.6082
2026-05-08,1217.03,1220.0,1158.01,1182.53,19102442,22579188931.57,3.0404
2026-05-11,1201.0,1205.99,1158.03,1200.0,23172174,27508753617.83,3.6881
2026-05-12,1199.99,1293.33,1189.81,1277.87,20958058,26179370123.79,3.3357
2026-05-13,1239.0,1316.88,1236.0,1316.88,15877771,20435334730.77,2.5271
2026-05-14,1320.0,1350.0,1232.32,1260.58,18113864,23168939110.11,2.883
2026-05-15,1234.88,1276.89,1195.88,1209.0,16174997,19897266825.29,2.5744
2026-05-18,1200.0,1260.0,1183.04,1216.99,12505636,15362333166.98,1.9904
2026-05-19,1216.89,1326.0,1175.0,1319.2,18635194,23213525760.45,2.966
2026-05-20,1300.0,1396.0,1291.99,1362.41,18374265,25016102647.74,2.9245
2026-05-21,1370.04,1386.0,1285.0,1290.9,15339509,20529652608.99,2.4415
2026-05-22,1300.5,1319.99,1270.43,1286.0,11223994,14472861258.76,1.7864
2026-05-25,1321.01,1435.0,1321.01,1406.5,17338398,24028347134.54,2.7596
2026-05-26,1383.01,1448.01,1375.0,1410.96,15397469,21675499046.7,2.4507
2026-05-27,1385.0,1412.99,1334.0,1340.0,13802949,18926941351.19,2.1969
2026-05-28,1361.0,1404.99,1349.01,1391.5,12671712,17472983177.0,2.0168
2026-05-29,1400.0,1414.0,1295.0,1310.0,14502989,19414820749.54,2.3083
2026-06-01,1326.0,1326.0,1238.0,1238.0,13489609,17200897814.2,2.147
2026-06-02,1246.0,1319.58,1245.0,1300.0,12433895,16088931663.93,1.979
2026-06-03,1292.3,1428.01,1291.0,1378.1,16559805,22683725029.14,2.6357
2026-06-04,1365.0,1400.0,1347.0,1358.9,8841560,12121114904.4,1.4072
2026-06-05,1342.0,1407.77,1287.34,1299.2,11635451,15620599198.76,1.8519
2026-06-08,1239.3,1298.88,1230.08,1250.36,11417055,14376345577.85,1.8172
2026-06-09,1279.0,1285.8,1239.02,1270.01,10673185,13514130550.91,1.6988
2026-06-10,1300.0,1349.9,1224.17,1231.0,13832746,17771830138.71,2.2016
2026-06-11,1221.96,1255.0,1199.0,1219.5,11181993,13632001123.81,1.7797
2026-06-12,1258.0,1260.0,1202.0,1240.0,14976597,18376258022.86,2.3837
2026-06-15,1253.0,1345.99,1238.88,1335.0,15437304,20204543687.57,2.457
2026-06-16,1335.5,1335.91,1297.79,1306.99,9967179,13096230889.13,1.5864
2026-06-17,1290.4,1329.87,1271.1,1320.0,13322575,17255115422.23,2.1204
2026-06-18,1319.72,1540.0,1313.2,1507.46,22169416,32153278754.6,3.5285
2026-06-22,1480.0,1494.94,1420.0,1456.99,15035673,21882369234.87,2.3931
2026-06-23,1453.0,1506.0,1394.84,1413.0,13837563,20001635530.42,2.2024
2026-06-24,1402.0,1468.88,1378.0,1453.0,14065644,20184662912.37,2.2387
2026-06-25,1460.0,1536.25,1436.0,1505.0,15982184,23799059014.23,2.5437
2026-06-26,1482.0,1518.98,1415.0,1458.0,12435236,18243658225.09,1.9792
2026-06-29,1462.33,1541.94,1420.0,1482.0,15117765,22434932059.73,2.4062
2026-06-30,1488.41,1620.0,1488.37,1595.55,16221628,25487017440.93,2.5819
2026-07-01,1560.0,1588.97,1470.01,1485.33,12580240,19179504250.59,2.0023
2026-07-02,1410.0,1448.66,1348.0,1372.0,14056428,19615355230.73,2.2372
2026-07-03,1344.14,1412.0,1340.0,1353.0,10192184,14021878019.97,1.6222
2026-07-06,1383.0,1389.86,1291.0,1369.75,10368377,14045400473.78,1.6502
2026-07-07,1355.0,1439.98,1346.06,1388.0,11875332,16641769700.74,1.8901
2026-07-08,1423.0,1479.31,1400.01,1413.55,11717727,16775188063.82,1.865
2026-07-09,1442.7,1548.0,1393.0,1535.01,16544902,24579250088.6,2.6333
2026-07-10,1542.98,1569.97,1400.0,1400.0,13195045,19901970613.33,2.1001
2026-07-13,1421.4,1504.96,1363.0,1390.0,16476372,23601713849.63,2.6224
2026-07-14,1410.0,1425.98,1315.0,1411.0,13659840,18832581269.57,2.1741
2026-07-15,1420.0,1425.0,1334.0,1347.46,9470250,12981052461.28,1.5073
2026-07-16,1305.9,1357.77,1261.0,1279.22,13208718,17259534160.86,2.1023
2026-07-17,1268.0,1278.0,1156.0,1190.58,16650126,20207709789.97,2.6501
2026-07-20,1240.0,1278.53,1167.0,1209.0,16139997,19752324178.58,2.5689
2026-07-21,1260.0,1357.46,1208.0,1350.02,17184383,22090557774.42,2.7351
2026-07-22,1320.66,1382.8,1285.0,1310.0,13275708,17766965740.54,2.113
2026-07-23,1336.0,1336.0,1233.0,1249.0,10861225,13758460663.61,1.7287
2026-07-24,1235.98,1265.0,1210.0,1225.0,8586383,10630781334.3,1.3666
2026-07-27,1239.0,1248.0,1180.0,1241.02,8493639,10348113107.5,1.3519
2026-07-28,1202.61,1226.0,1091.0,1128.0,14442171,16618447772.15,2.2986
2026-07-29,1153.0,1166.66,1071.91,1146.9,14246485,15992045405.18,2.2675
2026-07-30,1115.0,1136.0,1010.83,1042.43,18860403,19917927251.97,3.0018
2026-07-31,1139.5,1179.5,1101.58,1106.0,16267445,18552276983.78,2.5891
2026-08-03,1100.0,1105.0,1015.0,1028.0,13977138,14599925219.9,2.2246
2026-08-04,1041.0,1097.87,1019.0,1078.21,17629941,18603024973.22,2.806
2026-08-05,1088.0,1161.94,1080.01,1136.9,18193148,20557102476.9,2.8956
2026-08-06,1103.0,1185.0,1095.0,1168.15,12478455,14303868409.99,1.9861
2026-08-07,1168.15,1210.0,1145.02,1199.93,15948922,18752905260.36,2.5385
2026-08-10,1163.0,1213.0,1110.01,1124.0,20711014,23751647075.53,3.2964
2026-08-11,1100.0,1123.99,1070.0,1090.64,13416047,14751222439.3,2.1353
2026-08-12,1095.98,1134.55,1092.0,1105.38,10307738,11460557562.86,1.6406
2026-08-13,1130.0,1170.0,1100.55,1105.5,12991822,14834774792.03,2.0678
2026-08-14,1119.99,1123.3,1072.5,1093.0,10131668,11077385737.23,1.6126
2026-08-17,1096.0,1156.68,1085.7,1156.0,13999152,15838555864.24,2.2281
2026-08-18,1150.0,1170.0,1134.12,1162.5,10883232,12569910353.63,1.7322
2026-08-19,1130.56,1138.0,1038.39,1050.49,15746396,17003021919.45,2.5062
2026-08-20,1060.02,1068.9,995.0,1010.88,14855370,15191095234.56,2.3623
2026-08-21,999.98,1061.47,996.0,1035.0,12033293,12446848997.47,1.9135
2026-08-24,1035.0,1039.0,950.0,969.05,17280561,16886554337.52,2.7479
2026-08-25,970.0,1029.24,953.0,1010.48,12571975,12588517789.77,1.9992
2026-08-26,1005.0,1036.85,1001.12,1020.0,9728315,9952518619.92,1.547
2026-08-27,1045.5,1055.0,1033.18,1048.0,9138437,9532759813.5,1.4532
2026-08-28,1050.0,1090.71,1042.01,1046.63,10860437,11636724830.33,1.727
2026-08-31,1015.5,1115.0,1015.0,1112.18,12195617,13143617811.67,1.9393
2026-09-01,1112.18,1140.96,1100.0,1109.0,9597923,10731344641.41,1.5263
2026-09-02,1087.81,1130.0,1084.9,1108.0,7713243,8524081542.06,1.2266
2026-09-03,1126.0,1129.86,1085.0,1099.99,6509888,7167392161.39,1.0352
2026-09-04,1115.0,1120.0,1063.41,1072.0,8282775,9047857129.66,1.3171
2026-09-07,1077.75,1104.99,1050.0,1092.38,10202939,11026357487.34,1.6225
2026-09-08,1093.0,1100.5,1050.56,1058.99,8629463,9288970927.96,1.3723
2026-09-09,1067.0,1070.19,1045.99,1054.96,6545301,6913648255.92,1.0408
2026-09-10,1049.0,1058.9,1031.13,1043.84,5679008,5938529251.54,0.9031
2026-09-11,1020.99,1047.33,1006.0,1040.0,10764829,11057459706.29,1.7118
2026-09-14,1020.0,1048.98,998.88,1040.0,8330852,8547125901.85,1.3248
2026-09-15,1045.0,1109.99,1040.02,1075.79,10729852,11605192827.41,1.7063
